"link","name","type"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003832656414.p1.exe&mfkind_id=00038&mf_id=00038121","94.08.18 縣都委會第345次會議紀錄 -1","P1.EXE"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003873607122.p2.rar&mfkind_id=00038&mf_id=00038120","94.08.18 縣都委會第345次會議紀錄 -2","P2.RAR"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003879717445.pdf&mfkind_id=00038&mf_id=00038119","94.07.07 縣都委會第344次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003878647680.pdf&mfkind_id=00038&mf_id=00038118","94.06.30 縣都委會第343次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003831706646.pdf&mfkind_id=00038&mf_id=00038117","94.06.09 縣都委會第342次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003806250836.pdf&mfkind_id=00038&mf_id=00038116","94.05.12 縣都委會第341次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003822471006.pdf&mfkind_id=00038&mf_id=00038115","94.04.07 縣都委會第340次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003868272271.pdf&mfkind_id=00038&mf_id=00038114","94.03.03 縣都委會第339次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003898796108.pdf&mfkind_id=00038&mf_id=00038113","94.01.27 縣都委會第338次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003859077802.pdf&mfkind_id=00038&mf_id=00038112","93.12.30 縣都委會第337次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003818813468.pdf&mfkind_id=00038&mf_id=00038111","93.11.25 縣都委會第336次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003846045168.pdf&mfkind_id=00038&mf_id=00038110","93.10.14 縣都委會第335次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819587002.pdf&mfkind_id=00038&mf_id=00038109","93.09.23縣都委會第334次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003897960911.pdf&mfkind_id=00038&mf_id=00038108","93.08.26 縣都委會第333次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003899760035.pdf&mfkind_id=00038&mf_id=00038107","93.07.22 縣都委會第332次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003841385881.pdf&mfkind_id=00038&mf_id=00038106","93.07.08 縣都委會第331次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003859741133.pdf&mfkind_id=00038&mf_id=00038105","93.05.27 縣都委會第330次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003847697323.pdf&mfkind_id=00038&mf_id=00038104","93.05.06 縣都委會第329次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003857313950.pdf&mfkind_id=00038&mf_id=00038103","93.04.01 縣都委會第328次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819968657.pdf&mfkind_id=00038&mf_id=00038102","93.02.26 縣都委會第327次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003885648258.pdf&mfkind_id=00038&mf_id=00038101","93.01.29 縣都委會第326次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003868459384.pdf&mfkind_id=00038&mf_id=00038100","93.01.08 縣都委會第325次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003863648235.pdf&mfkind_id=00038&mf_id=00038099","92.12.18 縣都委會第324次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003804102904.pdf&mfkind_id=00038&mf_id=00038098","92.10.30 縣都委會第323次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003847257541.pdf&mfkind_id=00038&mf_id=00038097","92.09.18 縣都委會第322次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003804103241.pdf&mfkind_id=00038&mf_id=00038096","92.07.24 縣都委會第321次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003825343800.pdf&mfkind_id=00038&mf_id=00038095","92.06.19 縣都委會第320次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003801873205.pdf&mfkind_id=00038&mf_id=00038094","92.05.22 縣都委會第319次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003828468754.pdf&mfkind_id=00038&mf_id=00038093","92.05.01 縣都委會第318次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003829868812.pdf&mfkind_id=00038&mf_id=00038092","92.03.13 縣都委會第317次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003884651298.pdf&mfkind_id=00038&mf_id=00038091","92.01.16 縣都委會第316次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819333574.pdf&mfkind_id=00038&mf_id=00038090","91.12.05 縣都委會第315次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003801311517.pdf&mfkind_id=00038&mf_id=00038089","91.10.31 縣都委會第314次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003897936868.pdf&mfkind_id=00038&mf_id=00038088","91.09.19 縣都委會第313次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003857574338.pdf&mfkind_id=00038&mf_id=00038087","91.08.22 縣都委會第312次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003878385079.pdf&mfkind_id=00038&mf_id=00038086","91.07.18 縣都委會第311次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003877305101.pdf&mfkind_id=00038&mf_id=00038085","91.06.27 縣都委會第310次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003871011443.pdf&mfkind_id=00038&mf_id=00038084","91.05.02 縣都委會第309次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003893550466.pdf&mfkind_id=00038&mf_id=00038083","91.03.21 縣都委會第308次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003882993359.pdf&mfkind_id=00038&mf_id=00038082","90.12.13 縣都委會第306次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003839532787.pdf&mfkind_id=00038&mf_id=00038081","90.10.25 縣都委會第305次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003858431697.pdf&mfkind_id=00038&mf_id=00038080","90.09.20 縣都委會第304次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003817870455.pdf&mfkind_id=00038&mf_id=00038079","90.08.30 縣都委會第303次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003888409143.pdf&mfkind_id=00038&mf_id=00038078","90.07.12 縣都委會第302次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003808632514.pdf&mfkind_id=00038&mf_id=00038077","90.06.28 縣都委會第301次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003857194411.pdf&mfkind_id=00038&mf_id=00038076","90.05.24 縣都委會第300次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003835673983.pdf&mfkind_id=00038&mf_id=00038075","90.03.15 縣都委會第298次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003899237831.pdf&mfkind_id=00038&mf_id=00038074","90.01.11 縣都委會第297次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003886334538.pdf&mfkind_id=00038&mf_id=00038073","89.12.14 縣都委會第296次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003849453485.pdf&mfkind_id=00038&mf_id=00038072","89.11.09 縣都委會第295次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003837111467.pdf&mfkind_id=00038&mf_id=00038071","89.10.15 縣都委會第294次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003831889818.pdf&mfkind_id=00038&mf_id=00038070","89.08.24 縣都委會第293次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003843430317.pdf&mfkind_id=00038&mf_id=00038069","89.07.20 縣都委會第292次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003880853456.pdf&mfkind_id=00038&mf_id=00038068","89.06.29 縣都委會第291次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003853106101.pdf&mfkind_id=00038&mf_id=00038067","89.06.08 縣都委會第290次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003843314944.pdf&mfkind_id=00038&mf_id=00038066","89.04.27 縣都委會第288次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003826676068.pdf&mfkind_id=00038&mf_id=00038065","89.04.13 縣都委會第287次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819159979.pdf&mfkind_id=00038&mf_id=00038064","89.03.30 縣都委會第286次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003888672454.pdf&mfkind_id=00038&mf_id=00038063","89.03.02 縣都委會第285次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003861842957.pdf&mfkind_id=00038&mf_id=00038062","89.01.27 縣都委會第284次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003807348117.pdf&mfkind_id=00038&mf_id=00038061","88.12.30 縣都委會第283次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003804604139.pdf&mfkind_id=00038&mf_id=00038060","88.12.02 縣都委會第282次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003833799204.pdf&mfkind_id=00038&mf_id=00038059","88.11.11 縣都委會第281次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003872756743.pdf&mfkind_id=00038&mf_id=00038058","88.10.28 縣都委會第280次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003806244331.pdf&mfkind_id=00038&mf_id=00038057","88.10.14 縣都委會第279次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003814273281.pdf&mfkind_id=00038&mf_id=00038056","88.09.30 縣都委會第278次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003810458869.pdf&mfkind_id=00038&mf_id=00038055","88.09.16 縣都委會第277次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003858909579.pdf&mfkind_id=00038&mf_id=00038054","88.09.09 縣都委會第276次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003863558148.pdf&mfkind_id=00038&mf_id=00038053","88.08.26 縣都委會第275次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003871430258.pdf&mfkind_id=00038&mf_id=00038052","88.08.19 縣都委會第274次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003813913165.pdf&mfkind_id=00038&mf_id=00038051","88.07.22 縣都委會第273次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003833809095.pdf&mfkind_id=00038&mf_id=00038050","88.07.08 縣都委會第272次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003889023673.pdf&mfkind_id=00038&mf_id=00038049","88.06.03 縣都委會第271次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819393235.pdf&mfkind_id=00038&mf_id=00038048","88.05.06 縣都委會第270次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003860338383.pdf&mfkind_id=00038&mf_id=00038047","88.04.01 縣都委會第269次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003854508106.pdf&mfkind_id=00038&mf_id=00038046","88.01.28 縣都委會第268次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003888679357.pdf&mfkind_id=00038&mf_id=00038045","88.01.07 縣都委會第267次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003817162632.pdf&mfkind_id=00038&mf_id=00038044","87.11.26 縣都委會第266次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003876906552.pdf&mfkind_id=00038&mf_id=00038043","87.11.05 縣都委會第265次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003872067328.pdf&mfkind_id=00038&mf_id=00038042","87.10.15 縣都委會第264次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003883670881.pdf&mfkind_id=00038&mf_id=00038041","87.08.21 縣都委會第262、263次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003822021410.pdf&mfkind_id=00038&mf_id=00038040","87.07.18 縣都委會第261次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003890057999.pdf&mfkind_id=00038&mf_id=00038039","87.06.06 縣都委會第259次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003885175868.pdf&mfkind_id=00038&mf_id=00038038","87.05.16 縣都委會第258次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003890806479.pdf&mfkind_id=00038&mf_id=00038037","87.04.18 縣都委會第257次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003808681850.pdf&mfkind_id=00038&mf_id=00038036","87.03.20 縣都委會第256次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003883952397.pdf&mfkind_id=00038&mf_id=00038035","86.12.04 縣都委會第255次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003817369290.pdf&mfkind_id=00038&mf_id=00038034","86.10.02 縣都委會第254次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003807612241.pdf&mfkind_id=00038&mf_id=00038033","86.09.04 縣都委會第253次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003889525439.pdf&mfkind_id=00038&mf_id=00038032","86.08.28 縣都委會第252次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003820649894.pdf&mfkind_id=00038&mf_id=00038031","86.06.16 縣都委會第251次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003841601505.pdf&mfkind_id=00038&mf_id=00038030","86.05.17 縣都委會第250次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003855233235.pdf&mfkind_id=00038&mf_id=00038029","86.03.06 縣都委會第249次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003896473701.pdf&mfkind_id=00038&mf_id=00038028","86.01.30 縣都委會第248次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003837389879.pdf&mfkind_id=00038&mf_id=00038027","85.10.11 縣都委會第247次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003844148823.pdf&mfkind_id=00038&mf_id=00038026","85.07.25 縣都委會第246次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003816035240.pdf&mfkind_id=00038&mf_id=00038025","85.05.06 縣都委會第245次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003895625740.pdf&mfkind_id=00038&mf_id=00038024","85.01.29 縣都委會第244次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003879865282.pdf&mfkind_id=00038&mf_id=00038023","84.09.30 縣都委會第243次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003872563644.pdf&mfkind_id=00038&mf_id=00038022","84.08.14 縣都委會第242次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003841485237.pdf&mfkind_id=00038&mf_id=00038021","84.06.22 縣都委會第241次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003849367934.pdf&mfkind_id=00038&mf_id=00038020","84.04.27 縣都委會第240次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003878748478.pdf&mfkind_id=00038&mf_id=00038019","83.12.29 縣都委會第239次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003895542417.pdf&mfkind_id=00038&mf_id=00038018","83.12.23 縣都委會第238次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003874118817.pdf&mfkind_id=00038&mf_id=00038017","83.10.12 縣都委會第237次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003872829984.pdf&mfkind_id=00038&mf_id=00038016","83.08.29 縣都委會第236次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003888898538.pdf&mfkind_id=00038&mf_id=00038015","83.08.22 縣都委會第235次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003842096345.pdf&mfkind_id=00038&mf_id=00038014","83.07.07 縣都委會第234次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003858843928.pdf&mfkind_id=00038&mf_id=00038013","83.05.28 縣都委會第233次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003872650694.pdf&mfkind_id=00038&mf_id=00038012","83.04.21 縣都委會第232次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003860227240.pdf&mfkind_id=00038&mf_id=00038011","83.03.24 縣都委會第231次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003829005553.pdf&mfkind_id=00038&mf_id=00038010","83.01.26 縣都委會第230次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003818837109.pdf&mfkind_id=00038&mf_id=00038009","83.01.12 縣都委會第229次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003845963030.pdf&mfkind_id=00038&mf_id=00038008","82.10.23 縣都委會第228次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003851299291.pdf&mfkind_id=00038&mf_id=00038007","82.10.06 縣都委會第227次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003877559300.pdf&mfkind_id=00038&mf_id=00038006","82.08.21 縣都委會第225次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003886585879.pdf&mfkind_id=00038&mf_id=00038005","82.08.05 縣都委會第224次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003841291884.pdf&mfkind_id=00038&mf_id=00038004","82.07.17 縣都委會第223次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003862667054.pdf&mfkind_id=00038&mf_id=00038003","82.07.09 縣都委會第222次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003851459875.pdf&mfkind_id=00038&mf_id=00038002","82.06.19 縣都委會第221次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003851629221.pdf&mfkind_id=00038&mf_id=00038001","82.05.15 縣都委會第220次會議紀錄","PDF"
