"weblink","record_name","filetype"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/551411125026.pdf","臺北市都市計畫委員會第670次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/542214134064.pdf","臺北市都市計畫委員會第669次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53201523331.pdf","臺北市都市計畫委員會第668次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/532013381162.pdf","臺北市都市計畫委員會第667次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/4122310214856.pdf","臺北市都市計畫委員會第666次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/532013384690.pdf","臺北市都市計畫委員會第665次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/4111717351871.pdf","臺北市都市計畫委員會第664次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/4111717335165.pdf","臺北市都市計畫委員會第663次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/492610534371.pdf","臺北市都市計畫委員會第662次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/482817471865.pdf","臺北市都市計畫委員會第661次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/4869491492.pdf","臺北市都市計畫委員會第660次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/46261438589.pdf","臺北市都市計畫委員會第659次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/46315181685.pdf","臺北市都市計畫委員會第658次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/442516345850.pdf","臺北市都市計畫委員會第657次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/44171063596.doc","臺北市都市計畫委員會第656次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/44110144827.doc","臺北市都市計畫委員會第655次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/4411013160.doc","臺北市都市計畫委員會第654次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/41231323193.doc","臺北市都市計畫委員會第653次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/3122611513741.doc","臺北市都市計畫委員會第652次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/3112111405227.doc","臺北市都市計畫委員會第651次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/3111112532143.doc","臺北市都市計畫委員會第650次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/31029985148.doc","臺北市都市計畫委員會第649次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/3930105231.doc","臺北市都市計畫委員會第648次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/382213233983.doc","臺北市都市計畫委員會第647次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/372613532812.doc","臺北市都市計畫委員會第646次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/362715403517.doc","臺北市都市計畫委員會第645次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/3523115341.doc","臺北市都市計畫委員會第644次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/342613354417.doc","臺北市都市計畫委員會第643次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/342613345549.doc","臺北市都市計畫委員會第642次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/313114401547.doc","臺北市都市計畫委員會第641次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/311015462283.pdf","臺北市都市計畫委員會第640次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/2112914275067.doc","臺北市都市計畫委員會第639次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/2102516354475.doc","臺北市都市計畫委員會第638次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/292716535098.doc","臺北市都市計畫委員會第637次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/283114495720.doc","臺北市都市計畫委員會第636次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/26291027279.doc","臺北市都市計畫委員會第635次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/26291025656.doc","臺北市都市計畫委員會第634次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/242710171269.doc","臺北市都市計畫委員會第633次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/24610415034.pdf","臺北市都市計畫委員會第632次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/213115485869.doc","臺北市都市計畫委員會第631次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/213012392631.doc","臺北市都市計畫委員會第630次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/11125921402.doc","臺北市都市計畫委員會第629次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/1117148750.doc","臺北市都市計畫委員會第628次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/192216264899.doc","臺北市都市計畫委員會第627次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/182591969.doc","臺北市都市計畫委員會第626次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/18259143494.doc","臺北市都市計畫委員會第625次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/16289272851.doc","臺北市都市計畫委員會第624次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/152713241814.doc","臺北市都市計畫委員會第623次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/142815335619.doc","臺北市都市計畫委員會第622次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/142815313098.doc","臺北市都市計畫委員會第621次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/1319353320.doc","臺北市都市計畫委員會第620次(續會)委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/1319334316.doc","臺北市都市計畫委員會第620次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/1319322645.doc","臺北市都市計畫委員會第619次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/010271454590.doc","臺北市都市計畫委員會第618次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/010271452128.doc","臺北市都市計畫委員會第617次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/09301532778.doc","臺北市都市計畫委員會第616次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0101414345195.doc","臺北市都市計畫委員會第615次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/093015279.doc","臺北市都市計畫委員會第614次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/081916462193.doc","臺北市都市計畫委員會第613次委員會續會會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/010221212446.doc","臺北市都市計畫委員會第613次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/081916383723.doc","臺北市都市計畫委員會第612次委員會續會會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/081916344575.doc","臺北市都市計畫委員會第612次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/072014385062.doc","臺北市都市計畫委員會第611次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/052713541871.pdf","臺北市都市計畫委員會第610次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/public/Data/042215175271.pdf","臺北市都市計畫委員會第609次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/public/Data/04221515671.pdf","臺北市都市計畫委員會第608次委員會議紀錄","pdf"
"http://www.tupc.gov.taipei/public/Data/033114381071.doc","臺北市都市計畫委員會第607次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033114423871.doc","臺北市都市計畫委員會第606次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033114473671.doc","臺北市都市計畫委員會第605次委員會續會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033114513171.doc","臺北市都市計畫委員會第605次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033114531971.doc","臺北市都市計畫委員會第604次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033114552471.doc","臺北市都市計畫委員會第603次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311457571.doc","臺北市都市計畫委員會第602次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311503371.doc","臺北市都市計畫委員會第601次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/0331152171.doc","臺北市都市計畫委員會第600次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311542371.doc","臺北市都市計畫委員會第599次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115132971.doc","臺北市都市計畫委員會第598次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311511871.doc","臺北市都市計畫委員會第597次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/033115161486.doc","臺北市都市計畫委員會第596次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115182171.doc","臺北市都市計畫委員會第595次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115194871.doc","臺北市都市計畫委員會第594次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115241671.doc","臺北市都市計畫委員會第593次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311528971.doc","臺北市都市計畫委員會第592次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115305071.doc","臺北市都市計畫委員會第591次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115323971.doc","臺北市都市計畫委員會第590次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115395771.doc","臺北市都市計畫委員會第589次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115414271.doc","臺北市都市計畫委員會第588次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/03311543471.doc","臺北市都市計畫委員會第587次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033115452271.doc","臺北市都市計畫委員會第586次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033116105071.doc","臺北市都市計畫委員會第585次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/033116232171.doc","臺北市都市計畫委員會第584次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/04115491471.doc","臺北市都市計畫委員會第583次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/04115514171.doc","臺北市都市計畫委員會第582次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/0411554871.doc","臺北市都市計畫委員會第581次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/04115551071.doc","臺北市都市計畫委員會第580次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/04115563371.doc","臺北市都市計畫委員會第579次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/053174202.doc","臺北市都市計畫委員會第578次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/0531875471.doc","臺北市都市計畫委員會第577次委員會續會會議紀錄","doc"
"http://www.tupc.gov.taipei/public/Data/05318151971.doc","臺北市都市計畫委員會第577次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/081917185623.doc","臺北市都市計畫委員會第576次委員會會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011128484668.doc","臺北市都市計畫委員會第575次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112851277.doc","臺北市都市計畫委員會第574次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011128535713.doc","臺北市都市計畫委員會第573次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011128581547.doc","臺北市都市計畫委員會第572次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112903731.doc","臺北市都市計畫委員會第571次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111292286.doc","臺北市都市計畫委員會第570次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112942838.doc","臺北市都市計畫委員會第569次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112955797.doc","臺北市都市計畫委員會第568次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112975846.doc","臺北市都市計畫委員會第567次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129125356.doc","臺北市都市計畫委員會第566次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129162354.doc","臺北市都市計畫委員會第565次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129185893.doc","臺北市都市計畫委員會第564次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129203336.doc","臺北市都市計畫委員會第563次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129273685.doc","臺北市都市計畫委員會第562次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129344090.doc","臺北市都市計畫委員會第561次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01112932944.doc","臺北市都市計畫委員會第560次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129363683.doc","臺北市都市計畫委員會第559次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011129581886.doc","臺北市都市計畫委員會第558次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121015225.doc","臺北市都市計畫委員會第557次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121034526.doc","臺北市都市計畫委員會第556次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210103624.doc","臺北市都市計畫委員會第555次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210121319.doc","臺北市都市計畫委員會第554次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121014638.doc","臺北市都市計畫委員會第553次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210214194.doc","臺北市都市計畫委員會第552次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121022596.doc","臺北市都市計畫委員會第551次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210251212.doc","臺北市都市計畫委員會第550次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210264583.doc","臺北市都市計畫委員會第549次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121030353.doc","臺北市都市計畫委員會第548次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210324892.doc","臺北市都市計畫委員會第547次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210341557.doc","臺北市都市計畫委員會第546次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210353367.doc","臺北市都市計畫委員會第545次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210365932.doc","臺北市都市計畫委員會第544次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210383817.doc","臺北市都市計畫委員會第543次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210403391.doc","臺北市都市計畫委員會第542次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210433984.doc","臺北市都市計畫委員會第541次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111210454330.doc","臺北市都市計畫委員會第540次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121542931.doc","臺北市都市計畫委員會第539次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121544234.doc","臺北市都市計畫委員會第538次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121546384.doc","臺北市都市計畫委員會第537次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0111215481165.doc","臺北市都市計畫委員會第536次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611463934.doc","臺北市都市計畫委員會第500次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/011121550497.doc","臺北市都市計畫委員會第535次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/01216173521.doc","臺北市都市計畫委員會第534次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/012161784578.doc","臺北市都市計畫委員會第533次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0121617243463.doc","臺北市都市計畫委員會第532次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0121617241535.doc","臺北市都市計畫委員會第531次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/0121617235417.doc","臺北市都市計畫委員會第530次委員會議紀錄 ","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361020395.doc","臺北市都市計畫委員會第529次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610222751.doc","臺北市都市計畫委員會第528次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610241243.doc","臺北市都市計畫委員會第527次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610265100.doc","臺北市都市計畫委員會第526次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610312349.doc","臺北市都市計畫委員會第525次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361033832.doc","臺北市都市計畫委員會第524次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610344527.doc","臺北市都市計畫委員會第523次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610373928.doc","臺北市都市計畫委員會第521次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/536103675.doc","臺北市都市計畫委員會第522次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361042827.doc","臺北市都市計畫委員會第520次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/536104483.doc","臺北市都市計畫委員會第519次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361045343.doc","臺北市都市計畫委員會第518次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361056122.doc","臺北市都市計畫委員會第517次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361053221.doc","臺北市都市計畫委員會第516次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53610591442.doc","臺北市都市計畫委員會第515次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361101924.doc","臺北市都市計畫委員會第514次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361124015.doc","臺北市都市計畫委員會第513次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361153740.doc","臺北市都市計畫委員會第512次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361171625.doc","臺北市都市計畫委員會第511次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361185012.doc","臺北市都市計畫委員會第510次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611102363.doc","臺北市都市計畫委員會第509次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611143515.doc","臺北市都市計畫委員會第508次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361116534.doc","臺北市都市計畫委員會第507次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611333225.doc","臺北市都市計畫委員會第506次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611343782.doc","臺北市都市計畫委員會第505次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611381223.doc","臺北市都市計畫委員會第504次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611401731.doc","臺北市都市計畫委員會第503次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611441566.doc","臺北市都市計畫委員會第502次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/53611452840.doc","臺北市都市計畫委員會第501次委員會議紀錄","doc"
"http://www.tupc.gov.taipei/DO/DownloadController.Attach.asp?xpath=public/Attachment/5361150762.doc","臺北市都市計畫委員會第500次委員會議紀錄","doc"
